HR,time
165.0,108976.0
163.0,108978.0
162.0,108980.0
162.0,108982.0
162.0,108984.0
162.0,108986.0
163.0,108988.0
164.0,108990.0
165.0,108992.0
165.0,108994.0
164.0,108996.0
164.0,108998.0
164.0,109000.0
165.0,109002.0
165.0,109004.0
166.0,109006.0
166.0,109008.0
168.0,109010.0
168.0,109012.0
168.0,109014.0
168.0,109016.0
167.0,109018.0
165.0,109020.0
164.0,109022.0
164.0,109024.0
163.0,109026.0
162.0,109028.0
161.0,109030.0
161.0,109032.0
161.0,109034.0
161.0,109036.0
162.0,109038.0
162.0,109040.0
162.0,109042.0
164.0,109044.0
165.0,109046.0
167.0,109048.0
168.0,109050.0
169.0,109052.0
169.0,109054.0
170.0,109056.0
169.0,109058.0
168.0,109060.0
166.0,109062.0
165.0,109064.0
165.0,109066.0
165.0,109068.0
166.0,109070.0
166.0,109072.0
166.0,109074.0
166.0,109076.0
165.0,109078.0
164.0,109080.0
164.0,109082.0
163.0,109084.0
162.0,109086.0
159.0,109088.0
156.0,109090.0
153.0,109092.0
154.0,109094.0
157.0,109096.0
160.0,109098.0
163.0,109100.0
163.0,109102.0
163.0,109104.0
164.0,109106.0
165.0,109108.0
167.0,109110.0
168.0,109112.0
169.0,109114.0
169.0,109116.0
170.0,109118.0
170.0,109120.0
170.0,109122.0
170.0,109124.0
170.0,109126.0
170.0,109128.0
171.0,109130.0
171.0,109132.0
171.0,109134.0
171.0,109136.0
171.0,109138.0
171.0,109140.0
,109142.0
173.0,109144.0
174.0,109146.0
176.0,109148.0
177.0,109150.0
178.0,109152.0
178.0,109154.0
178.0,109156.0
178.0,109158.0
179.0,109160.0
179.0,109162.0
179.0,109164.0
179.0,109166.0
179.0,109168.0
179.0,109170.0
179.0,109172.0
179.0,109174.0
179.0,109176.0
179.0,109178.0
179.0,109180.0
178.0,109182.0
177.0,109184.0
176.0,109186.0
176.0,109188.0
175.0,109190.0
174.0,109192.0
173.0,109194.0
174.0,109196.0
174.0,109198.0
174.0,109200.0
174.0,109202.0
175.0,109204.0
177.0,109206.0
177.0,109208.0
178.0,109210.0
179.0,109212.0
179.0,109214.0
179.0,109216.0
179.0,109218.0
178.0,109220.0
177.0,109222.0
176.0,109224.0
173.0,109226.0
171.0,109228.0
171.0,109230.0
172.0,109232.0
173.0,109234.0
173.0,109236.0
173.0,109238.0
173.0,109240.0
173.0,109242.0
172.0,109244.0
172.0,109246.0
172.0,109248.0
173.0,109250.0
173.0,109252.0
174.0,109254.0
174.0,109256.0
173.0,109258.0
172.0,109260.0
171.0,109262.0
170.0,109264.0
169.0,109266.0
169.0,109268.0
169.0,109270.0
170.0,109272.0
170.0,109274.0
170.0,109276.0
170.0,109278.0
169.0,109280.0
168.0,109282.0
168.0,109284.0
167.0,109286.0
167.0,109288.0
167.0,109290.0
166.0,109292.0
165.0,109294.0
164.0,109296.0
163.0,109298.0
163.0,109300.0
163.0,109302.0
163.0,109304.0
163.0,109306.0
163.0,109308.0
162.0,109310.0
161.0,109312.0
161.0,109314.0
160.0,109316.0
160.0,109318.0
159.0,109320.0
158.0,109322.0
158.0,109324.0
158.0,109326.0
158.0,109328.0
159.0,109330.0
159.0,109332.0
159.0,109334.0
159.0,109336.0
159.0,109338.0
160.0,109340.0
161.0,109342.0
161.0,109344.0
161.0,109346.0
161.0,109348.0
161.0,109350.0
160.0,109352.0
160.0,109354.0
160.0,109356.0
160.0,109358.0
160.0,109360.0
160.0,109362.0
160.0,109364.0
160.0,109366.0
160.0,109368.0
160.0,109370.0
160.0,109372.0
160.0,109374.0
160.0,109376.0
160.0,109378.0
160.0,109380.0
160.0,109382.0
160.0,109384.0
160.0,109386.0
160.0,109388.0
160.0,109390.0
160.0,109392.0
160.0,109394.0
160.0,109396.0
160.0,109398.0
160.0,109400.0
160.0,109402.0
160.0,109404.0
160.0,109406.0
160.0,109408.0
160.0,109410.0
160.0,109412.0
160.0,109414.0
160.0,109416.0
160.0,109418.0
160.0,109420.0
160.0,109422.0
160.0,109424.0
160.0,109426.0
161.0,109428.0
161.0,109430.0
162.0,109432.0
162.0,109434.0
162.0,109436.0
162.0,109438.0
162.0,109440.0
162.0,109442.0
162.0,109444.0
162.0,109446.0
161.0,109448.0
161.0,109450.0
160.0,109452.0
160.0,109454.0
160.0,109456.0
161.0,109458.0
161.0,109460.0
161.0,109462.0
162.0,109464.0
162.0,109466.0
162.0,109468.0
163.0,109470.0
163.0,109472.0
163.0,109474.0
163.0,109476.0
164.0,109478.0
165.0,109480.0
164.0,109482.0
164.0,109484.0
164.0,109486.0
165.0,109488.0
165.0,109490.0
166.0,109492.0
165.0,109494.0
164.0,109496.0
163.0,109498.0
162.0,109500.0
161.0,109502.0
161.0,109504.0
160.0,109506.0
160.0,109508.0
160.0,109510.0
160.0,109512.0
160.0,109514.0
161.0,109516.0
162.0,109518.0
162.0,109520.0
162.0,109522.0
162.0,109524.0
162.0,109526.0
162.0,109528.0
162.0,109530.0
162.0,109532.0
162.0,109534.0
161.0,109536.0
161.0,109538.0
160.0,109540.0
160.0,109542.0
160.0,109544.0
160.0,109546.0
160.0,109548.0
160.0,109550.0
160.0,109552.0
160.0,109554.0
161.0,109556.0
162.0,109558.0
164.0,109560.0
165.0,109562.0
166.0,109564.0
168.0,109566.0
169.0,109568.0
169.0,109570.0
170.0,109572.0
170.0,109574.0
170.0,109576.0
169.0,109578.0
167.0,109580.0
166.0,109582.0
165.0,109584.0
164.0,109586.0
164.0,109588.0
163.0,109590.0
163.0,109592.0
164.0,109594.0
164.0,109596.0
165.0,109598.0
165.0,109600.0
166.0,109602.0
167.0,109604.0
168.0,109606.0
169.0,109608.0
169.0,109610.0
170.0,109612.0
169.0,109614.0
168.0,109616.0
167.0,109618.0
167.0,109620.0
166.0,109622.0
165.0,109624.0
164.0,109626.0
164.0,109628.0
165.0,109630.0
165.0,109632.0
165.0,109634.0
164.0,109636.0
163.0,109638.0
162.0,109640.0
162.0,109642.0
162.0,109644.0
163.0,109646.0
163.0,109648.0
163.0,109650.0
163.0,109652.0
163.0,109654.0
162.0,109656.0
161.0,109658.0
161.0,109660.0
160.0,109662.0
160.0,109664.0
160.0,109666.0
160.0,109668.0
160.0,109670.0
161.0,109672.0
161.0,109674.0
162.0,109676.0
162.0,109678.0
162.0,109680.0
162.0,109682.0
162.0,109684.0
162.0,109686.0
162.0,109688.0
162.0,109690.0
161.0,109692.0
161.0,109694.0
160.0,109696.0
160.0,109698.0
160.0,109700.0
160.0,109702.0
161.0,109704.0
161.0,109706.0
162.0,109708.0
162.0,109710.0
162.0,109712.0
161.0,109714.0
161.0,109716.0
160.0,109718.0
160.0,109720.0
160.0,109722.0
160.0,109724.0
160.0,109726.0
160.0,109728.0
158.0,109730.0
158.0,109732.0
157.0,109734.0
157.0,109736.0
156.0,109738.0
156.0,109740.0
156.0,109742.0
156.0,109744.0
156.0,109746.0
157.0,109748.0
158.0,109750.0
158.0,109752.0
159.0,109754.0
158.0,109756.0
159.0,109758.0
158.0,109760.0
157.0,109762.0
156.0,109764.0
155.0,109766.0
155.0,109768.0
155.0,109770.0
155.0,109772.0
155.0,109774.0
155.0,109776.0
156.0,109778.0
157.0,109780.0
157.0,109782.0
158.0,109784.0
158.0,109786.0
159.0,109788.0
159.0,109790.0
159.0,109792.0
159.0,109794.0
159.0,109796.0
158.0,109798.0
157.0,109800.0
157.0,109802.0
156.0,109804.0
156.0,109806.0
156.0,109808.0
156.0,109810.0
157.0,109812.0
158.0,109814.0
158.0,109816.0
159.0,109818.0
159.0,109820.0
159.0,109822.0
159.0,109824.0
158.0,109826.0
157.0,109828.0
157.0,109830.0
156.0,109832.0
156.0,109834.0
157.0,109836.0
158.0,109838.0
158.0,109840.0
159.0,109842.0
159.0,109844.0
159.0,109846.0
159.0,109848.0
159.0,109850.0
159.0,109852.0
159.0,109854.0
159.0,109856.0
159.0,109858.0
160.0,109860.0
161.0,109862.0
162.0,109864.0
164.0,109866.0
164.0,109868.0
165.0,109870.0
165.0,109872.0
166.0,109874.0
166.0,109876.0
166.0,109878.0
165.0,109880.0
164.0,109882.0
164.0,109884.0
163.0,109886.0
163.0,109888.0
163.0,109890.0
163.0,109892.0
163.0,109894.0
163.0,109896.0
163.0,109898.0
163.0,109900.0
163.0,109902.0
163.0,109904.0
163.0,109906.0
163.0,109908.0
163.0,109910.0
162.0,109912.0
161.0,109914.0
161.0,109916.0
160.0,109918.0
160.0,109920.0
160.0,109922.0
160.0,109924.0
161.0,109926.0
161.0,109928.0
160.0,109930.0
160.0,109932.0
160.0,109934.0
160.0,109936.0
160.0,109938.0
160.0,109940.0
160.0,109942.0
160.0,109944.0
160.0,109946.0
160.0,109948.0
161.0,109950.0
161.0,109952.0
162.0,109954.0
161.0,109956.0
161.0,109958.0
160.0,109960.0
160.0,109962.0
160.0,109964.0
160.0,109966.0
161.0,109968.0
161.0,109970.0
161.0,109972.0
160.0,109974.0
159.0,109976.0
158.0,109978.0
158.0,109980.0
158.0,109982.0
159.0,109984.0
159.0,109986.0
159.0,109988.0
159.0,109990.0
159.0,109992.0
159.0,109994.0
159.0,109996.0
160.0,109998.0
161.0,110000.0
161.0,110002.0
160.0,110004.0
160.0,110006.0
160.0,110008.0
160.0,110010.0
160.0,110012.0
160.0,110014.0
160.0,110016.0
160.0,110018.0
160.0,110020.0
160.0,110022.0
160.0,110024.0
160.0,110026.0
160.0,110028.0
160.0,110030.0
160.0,110032.0
160.0,110034.0
161.0,110036.0
160.0,110038.0
160.0,110040.0
160.0,110042.0
160.0,110044.0
160.0,110046.0
160.0,110048.0
160.0,110050.0
160.0,110052.0
160.0,110054.0
160.0,110056.0
160.0,110058.0
160.0,110060.0
160.0,110062.0
160.0,110064.0
160.0,110066.0
159.0,110068.0
158.0,110070.0
157.0,110072.0
157.0,110074.0
158.0,110076.0
159.0,110078.0
160.0,110080.0
162.0,110082.0
164.0,110084.0
164.0,110086.0
165.0,110088.0
165.0,110090.0
166.0,110092.0
166.0,110094.0
165.0,110096.0
164.0,110098.0
163.0,110100.0
162.0,110102.0
161.0,110104.0
162.0,110106.0
162.0,110108.0
161.0,110110.0
161.0,110112.0
162.0,110114.0
162.0,110116.0
161.0,110118.0
161.0,110120.0
160.0,110122.0
160.0,110124.0
160.0,110126.0
160.0,110128.0
160.0,110130.0
160.0,110132.0
160.0,110134.0
160.0,110136.0
160.0,110138.0
160.0,110140.0
160.0,110142.0
161.0,110144.0
161.0,110146.0
160.0,110148.0
160.0,110150.0
160.0,110152.0
160.0,110154.0
161.0,110156.0
161.0,110158.0
162.0,110160.0
162.0,110162.0
162.0,110164.0
162.0,110166.0
162.0,110168.0
162.0,110170.0
162.0,110172.0
161.0,110174.0
161.0,110176.0
162.0,110178.0
162.0,110180.0
162.0,110182.0
162.0,110184.0
162.0,110186.0
162.0,110188.0
161.0,110190.0
161.0,110192.0
160.0,110194.0
161.0,110196.0
161.0,110198.0
161.0,110200.0
161.0,110202.0
161.0,110204.0
161.0,110206.0
161.0,110208.0
161.0,110210.0
161.0,110212.0
161.0,110214.0
160.0,110216.0
160.0,110218.0
160.0,110220.0
160.0,110222.0
160.0,110224.0
160.0,110226.0
160.0,110228.0
160.0,110230.0
160.0,110232.0
161.0,110234.0
161.0,110236.0
161.0,110238.0
161.0,110240.0
161.0,110242.0
162.0,110244.0
162.0,110246.0
162.0,110248.0
162.0,110250.0
162.0,110252.0
162.0,110254.0
162.0,110256.0
162.0,110258.0
162.0,110260.0
162.0,110262.0
162.0,110264.0
162.0,110266.0
162.0,110268.0
162.0,110270.0
162.0,110272.0
162.0,110274.0
161.0,110276.0
161.0,110278.0
160.0,110280.0
160.0,110282.0
160.0,110284.0
160.0,110286.0
161.0,110288.0
161.0,110290.0
162.0,110292.0
162.0,110294.0
164.0,110296.0
165.0,110298.0
165.0,110300.0
164.0,110302.0
164.0,110304.0
163.0,110306.0
163.0,110308.0
163.0,110310.0
164.0,110312.0
164.0,110314.0
165.0,110316.0
167.0,110318.0
168.0,110320.0
167.0,110322.0
167.0,110324.0
167.0,110326.0
166.0,110328.0
165.0,110330.0
164.0,110332.0
164.0,110334.0
163.0,110336.0
163.0,110338.0
163.0,110340.0
163.0,110342.0
163.0,110344.0
162.0,110346.0
162.0,110348.0
161.0,110350.0
160.0,110352.0
160.0,110354.0
160.0,110356.0
160.0,110358.0
160.0,110360.0
160.0,110362.0
160.0,110364.0
160.0,110366.0
160.0,110368.0
160.0,110370.0
160.0,110372.0
160.0,110374.0
160.0,110376.0
160.0,110378.0
161.0,110380.0
161.0,110382.0
162.0,110384.0
162.0,110386.0
162.0,110388.0
162.0,110390.0
162.0,110392.0
162.0,110394.0
162.0,110396.0
162.0,110398.0
163.0,110400.0
164.0,110402.0
165.0,110404.0
165.0,110406.0
166.0,110408.0
166.0,110410.0
166.0,110412.0
166.0,110414.0
166.0,110416.0
166.0,110418.0
166.0,110420.0
166.0,110422.0
166.0,110424.0
166.0,110426.0
166.0,110428.0
166.0,110430.0
166.0,110432.0
164.0,110434.0
163.0,110436.0
162.0,110438.0
162.0,110440.0
162.0,110442.0
162.0,110444.0
162.0,110446.0
163.0,110448.0
163.0,110450.0
163.0,110452.0
163.0,110454.0
163.0,110456.0
163.0,110458.0
163.0,110460.0
163.0,110462.0
163.0,110464.0
163.0,110466.0
163.0,110468.0
163.0,110470.0
163.0,110472.0
163.0,110474.0
163.0,110476.0
163.0,110478.0
163.0,110480.0
163.0,110482.0
163.0,110484.0
163.0,110486.0
163.0,110488.0
163.0,110490.0
163.0,110492.0
163.0,110494.0
163.0,110496.0
163.0,110498.0
162.0,110500.0
161.0,110502.0
162.0,110504.0
162.0,110506.0
162.0,110508.0
162.0,110510.0
162.0,110512.0
162.0,110514.0
162.0,110516.0
162.0,110518.0
161.0,110520.0
161.0,110522.0
161.0,110524.0
162.0,110526.0
162.0,110528.0
162.0,110530.0
162.0,110532.0
162.0,110534.0
162.0,110536.0
162.0,110538.0
162.0,110540.0
162.0,110542.0
162.0,110544.0
162.0,110546.0
162.0,110548.0
162.0,110550.0
162.0,110552.0
162.0,110554.0
162.0,110556.0
162.0,110558.0
162.0,110560.0
162.0,110562.0
162.0,110564.0
162.0,110566.0
162.0,110568.0
162.0,110570.0
162.0,110572.0
162.0,110574.0
162.0,110576.0
162.0,110578.0
162.0,110580.0
162.0,110582.0
162.0,110584.0
162.0,110586.0
162.0,110588.0
162.0,110590.0
162.0,110592.0
162.0,110594.0
162.0,110596.0
162.0,110598.0
162.0,110600.0
162.0,110602.0
162.0,110604.0
162.0,110606.0
162.0,110608.0
162.0,110610.0
162.0,110612.0
161.0,110614.0
161.0,110616.0
160.0,110618.0
161.0,110620.0
161.0,110622.0
162.0,110624.0
162.0,110626.0
162.0,110628.0
161.0,110630.0
161.0,110632.0
160.0,110634.0
160.0,110636.0
160.0,110638.0
160.0,110640.0
160.0,110642.0
160.0,110644.0
160.0,110646.0
160.0,110648.0
160.0,110650.0
160.0,110652.0
160.0,110654.0
160.0,110656.0
160.0,110658.0
160.0,110660.0
160.0,110662.0
160.0,110664.0
160.0,110666.0
160.0,110668.0
160.0,110670.0
161.0,110672.0
161.0,110674.0
161.0,110676.0
162.0,110678.0
162.0,110680.0
162.0,110682.0
162.0,110684.0
162.0,110686.0
162.0,110688.0
162.0,110690.0
162.0,110692.0
162.0,110694.0
162.0,110696.0
162.0,110698.0
162.0,110700.0
162.0,110702.0
162.0,110704.0
162.0,110706.0
162.0,110708.0
162.0,110710.0
162.0,110712.0
162.0,110714.0
162.0,110716.0
162.0,110718.0
162.0,110720.0
162.0,110722.0
162.0,110724.0
162.0,110726.0
162.0,110728.0
162.0,110730.0
162.0,110732.0
162.0,110734.0
162.0,110736.0
162.0,110738.0
162.0,110740.0
162.0,110742.0
162.0,110744.0
162.0,110746.0
162.0,110748.0
162.0,110750.0
163.0,110752.0
164.0,110754.0
165.0,110756.0
164.0,110758.0
164.0,110760.0
163.0,110762.0
163.0,110764.0
163.0,110766.0
163.0,110768.0
163.0,110770.0
163.0,110772.0
163.0,110774.0
163.0,110776.0
163.0,110778.0
163.0,110780.0
163.0,110782.0
163.0,110784.0
163.0,110786.0
163.0,110788.0
163.0,110790.0
162.0,110792.0
161.0,110794.0
161.0,110796.0
160.0,110798.0
160.0,110800.0
160.0,110802.0
160.0,110804.0
160.0,110806.0
160.0,110808.0
160.0,110810.0
160.0,110812.0
160.0,110814.0
161.0,110816.0
161.0,110818.0
162.0,110820.0
162.0,110822.0
162.0,110824.0
162.0,110826.0
162.0,110828.0
162.0,110830.0
162.0,110832.0
162.0,110834.0
162.0,110836.0
162.0,110838.0
162.0,110840.0
162.0,110842.0
162.0,110844.0
162.0,110846.0
162.0,110848.0
162.0,110850.0
162.0,110852.0
162.0,110854.0
162.0,110856.0
162.0,110858.0
162.0,110860.0
163.0,110862.0
164.0,110864.0
165.0,110866.0
165.0,110868.0
166.0,110870.0
166.0,110872.0
166.0,110874.0
166.0,110876.0
166.0,110878.0
166.0,110880.0
166.0,110882.0
166.0,110884.0
166.0,110886.0
166.0,110888.0
166.0,110890.0
165.0,110892.0
164.0,110894.0
164.0,110896.0
163.0,110898.0
164.0,110900.0
165.0,110902.0
167.0,110904.0
168.0,110906.0
169.0,110908.0
169.0,110910.0
170.0,110912.0
170.0,110914.0
170.0,110916.0
170.0,110918.0
172.0,110920.0
173.0,110922.0
175.0,110924.0
176.0,110926.0
175.0,110928.0
174.0,110930.0
173.0,110932.0
173.0,110934.0
175.0,110936.0
176.0,110938.0
178.0,110940.0
180.0,110942.0
181.0,110944.0
180.0,110946.0
178.0,110948.0
177.0,110950.0
176.0,110952.0
176.0,110954.0
175.0,110956.0
174.0,110958.0
173.0,110960.0
173.0,110962.0
173.0,110964.0
174.0,110966.0
174.0,110968.0
174.0,110970.0
174.0,110972.0
174.0,110974.0
176.0,110976.0
177.0,110978.0
178.0,110980.0
178.0,110982.0
177.0,110984.0
176.0,110986.0
175.0,110988.0
175.0,110990.0
176.0,110992.0
177.0,110994.0
176.0,110996.0
176.0,110998.0
175.0,111000.0
175.0,111002.0
175.0,111004.0
175.0,111006.0
175.0,111008.0
175.0,111010.0
175.0,111012.0
175.0,111014.0
175.0,111016.0
173.0,111018.0
171.0,111020.0
170.0,111022.0
169.0,111024.0
168.0,111026.0
167.0,111028.0
167.0,111030.0
168.0,111032.0
168.0,111034.0
169.0,111036.0
169.0,111038.0
170.0,111040.0
170.0,111042.0
170.0,111044.0
170.0,111046.0
172.0,111048.0
172.0,111050.0
175.0,111052.0
176.0,111054.0
176.0,111056.0
175.0,111058.0
174.0,111060.0
171.0,111062.0
168.0,111064.0
167.0,111066.0
165.0,111068.0
165.0,111070.0
164.0,111072.0
163.0,111074.0
163.0,111076.0
162.0,111078.0
162.0,111080.0
162.0,111082.0
162.0,111084.0
162.0,111086.0
163.0,111088.0
165.0,111090.0
167.0,111092.0
168.0,111094.0
168.0,111096.0
168.0,111098.0
166.0,111100.0
164.0,111102.0
163.0,111104.0
163.0,111106.0
163.0,111108.0
163.0,111110.0
163.0,111112.0
163.0,111114.0
163.0,111116.0
163.0,111118.0
163.0,111120.0
163.0,111122.0
164.0,111124.0
165.0,111126.0
167.0,111128.0
168.0,111130.0
169.0,111132.0
169.0,111134.0
169.0,111136.0
168.0,111138.0
166.0,111140.0
164.0,111142.0
163.0,111144.0
162.0,111146.0
161.0,111148.0
161.0,111150.0
160.0,111152.0
160.0,111154.0
160.0,111156.0
160.0,111158.0
160.0,111160.0
161.0,111162.0
161.0,111164.0
161.0,111166.0
160.0,111168.0
160.0,111170.0
160.0,111172.0
161.0,111174.0
162.0,111176.0
163.0,111178.0
164.0,111180.0
166.0,111182.0
167.0,111184.0
168.0,111186.0
167.0,111188.0
167.0,111190.0
167.0,111192.0
167.0,111194.0
167.0,111196.0
166.0,111198.0
165.0,111200.0
164.0,111202.0
165.0,111204.0
165.0,111206.0
166.0,111208.0
165.0,111210.0
165.0,111212.0
164.0,111214.0
163.0,111216.0
163.0,111218.0
163.0,111220.0
163.0,111222.0
163.0,111224.0
163.0,111226.0
162.0,111228.0
161.0,111230.0
161.0,111232.0
160.0,111234.0
160.0,111236.0
160.0,111238.0
160.0,111240.0
160.0,111242.0
160.0,111244.0
160.0,111246.0
160.0,111248.0
159.0,111250.0
158.0,111252.0
158.0,111254.0
157.0,111256.0
157.0,111258.0
158.0,111260.0
158.0,111262.0
159.0,111264.0
160.0,111266.0
161.0,111268.0
161.0,111270.0
162.0,111272.0
162.0,111274.0
162.0,111276.0
162.0,111278.0
162.0,111280.0
162.0,111282.0
161.0,111284.0
160.0,111286.0
160.0,111288.0
160.0,111290.0
160.0,111292.0
160.0,111294.0
161.0,111296.0
161.0,111298.0
161.0,111300.0
162.0,111302.0
162.0,111304.0
162.0,111306.0
162.0,111308.0
162.0,111310.0
162.0,111312.0
161.0,111314.0
161.0,111316.0
160.0,111318.0
160.0,111320.0
160.0,111322.0
160.0,111324.0
160.0,111326.0
160.0,111328.0
160.0,111330.0
160.0,111332.0
160.0,111334.0
160.0,111336.0
160.0,111338.0
159.0,111340.0
158.0,111342.0
158.0,111344.0
159.0,111346.0
159.0,111348.0
159.0,111350.0
159.0,111352.0
159.0,111354.0
159.0,111356.0
159.0,111358.0
159.0,111360.0
159.0,111362.0
159.0,111364.0
159.0,111366.0
159.0,111368.0
159.0,111370.0
159.0,111372.0
159.0,111374.0
159.0,111376.0
158.0,111378.0
158.0,111380.0
158.0,111382.0
159.0,111384.0
159.0,111386.0
159.0,111388.0
160.0,111390.0
161.0,111392.0
161.0,111394.0
162.0,111396.0
162.0,111398.0
162.0,111400.0
163.0,111402.0
164.0,111404.0
165.0,111406.0
165.0,111408.0
165.0,111410.0
164.0,111412.0
163.0,111414.0
162.0,111416.0
161.0,111418.0
161.0,111420.0
160.0,111422.0
160.0,111424.0
160.0,111426.0
160.0,111428.0
160.0,111430.0
160.0,111432.0
160.0,111434.0
160.0,111436.0
160.0,111438.0
160.0,111440.0
160.0,111442.0
160.0,111444.0
160.0,111446.0
160.0,111448.0
160.0,111450.0
160.0,111452.0
160.0,111454.0
160.0,111456.0
160.0,111458.0
160.0,111460.0
161.0,111462.0
161.0,111464.0
163.0,111466.0
164.0,111468.0
165.0,111470.0
165.0,111472.0
166.0,111474.0
165.0,111476.0
164.0,111478.0
164.0,111480.0
163.0,111482.0
163.0,111484.0
162.0,111486.0
161.0,111488.0
161.0,111490.0
162.0,111492.0
162.0,111494.0
164.0,111496.0
165.0,111498.0
165.0,111500.0
166.0,111502.0
166.0,111504.0
165.0,111506.0
164.0,111508.0
164.0,111510.0
163.0,111512.0
163.0,111514.0
163.0,111516.0
163.0,111518.0
163.0,111520.0
162.0,111522.0
161.0,111524.0
161.0,111526.0
160.0,111528.0
160.0,111530.0
160.0,111532.0
160.0,111534.0
160.0,111536.0
161.0,111538.0
161.0,111540.0
160.0,111542.0
161.0,111544.0
161.0,111546.0
162.0,111548.0
162.0,111550.0
162.0,111552.0
162.0,111554.0
162.0,111556.0
163.0,111558.0
165.0,111560.0
167.0,111562.0
168.0,111564.0
168.0,111566.0
167.0,111568.0
166.0,111570.0
165.0,111572.0
164.0,111574.0
164.0,111576.0
163.0,111578.0
162.0,111580.0
161.0,111582.0
161.0,111584.0
161.0,111586.0
162.0,111588.0
162.0,111590.0
162.0,111592.0
162.0,111594.0
162.0,111596.0
161.0,111598.0
161.0,111600.0
160.0,111602.0
161.0,111604.0
161.0,111606.0
163.0,111608.0
164.0,111610.0
165.0,111612.0
164.0,111614.0
164.0,111616.0
163.0,111618.0
163.0,111620.0
163.0,111622.0
163.0,111624.0
163.0,111626.0
163.0,111628.0
163.0,111630.0
163.0,111632.0
162.0,111634.0
162.0,111636.0
161.0,111638.0
161.0,111642.0
162.0,111644.0
163.0,111646.0
164.0,111648.0
164.0,111650.0
164.0,111652.0
163.0,111654.0
163.0,111656.0
163.0,111658.0
163.0,111660.0
163.0,111662.0
162.0,111664.0
161.0,111666.0
161.0,111668.0
161.0,111670.0
161.0,111672.0
162.0,111674.0
164.0,111676.0
164.0,111678.0
165.0,111680.0
165.0,111682.0
165.0,111684.0
164.0,111686.0
164.0,111688.0
163.0,111690.0
163.0,111692.0
163.0,111694.0
163.0,111696.0
163.0,111698.0
163.0,111700.0
163.0,111702.0
163.0,111704.0
163.0,111706.0
163.0,111708.0
163.0,111710.0
164.0,111712.0
166.0,111714.0
168.0,111716.0
169.0,111718.0
169.0,111720.0
169.0,111722.0
167.0,111724.0
165.0,111726.0
164.0,111728.0
163.0,111730.0
163.0,111732.0
162.0,111734.0
161.0,111736.0
161.0,111738.0
160.0,111740.0
160.0,111742.0
161.0,111744.0
161.0,111746.0
161.0,111748.0
161.0,111750.0
160.0,111752.0
160.0,111754.0
160.0,111756.0
160.0,111758.0
160.0,111760.0
160.0,111762.0
160.0,111764.0
160.0,111766.0
160.0,111768.0
160.0,111770.0
160.0,111772.0
160.0,111774.0
160.0,111776.0
160.0,111778.0
160.0,111780.0
161.0,111782.0
161.0,111784.0
162.0,111786.0
162.0,111788.0
162.0,111790.0
162.0,111792.0
162.0,111794.0
162.0,111796.0
162.0,111798.0
162.0,111800.0
162.0,111802.0
164.0,111804.0
165.0,111806.0
165.0,111808.0
166.0,111810.0
167.0,111812.0
168.0,111814.0
169.0,111816.0
169.0,111818.0
169.0,111820.0
167.0,111822.0
166.0,111824.0
165.0,111826.0
166.0,111828.0
166.0,111830.0
165.0,111832.0
164.0,111834.0
165.0,111836.0
166.0,111838.0
168.0,111840.0
168.0,111842.0
169.0,111844.0
168.0,111846.0
167.0,111848.0
167.0,111850.0
167.0,111852.0
167.0,111854.0
168.0,111856.0
169.0,111858.0
169.0,111860.0
170.0,111862.0
172.0,111864.0
171.0,111866.0
170.0,111868.0
169.0,111870.0
168.0,111872.0
167.0,111874.0
165.0,111876.0
165.0,111878.0
164.0,111880.0
162.0,111882.0
162.0,111884.0
162.0,111886.0
162.0,111888.0
162.0,111890.0
162.0,111892.0
163.0,111894.0
164.0,111896.0
164.0,111898.0
163.0,111900.0
162.0,111902.0
161.0,111904.0
161.0,111906.0
162.0,111908.0
162.0,111910.0
164.0,111912.0
164.0,111914.0
163.0,111916.0
163.0,111918.0
162.0,111920.0
161.0,111922.0
161.0,111924.0
160.0,111926.0
160.0,111928.0
160.0,111930.0
160.0,111932.0
160.0,111934.0
161.0,111936.0
163.0,111938.0
164.0,111940.0
165.0,111942.0
165.0,111944.0
166.0,111946.0
166.0,111948.0
166.0,111950.0
166.0,111952.0
166.0,111954.0
167.0,111956.0
169.0,111958.0
170.0,111960.0
172.0,111962.0
173.0,111964.0
173.0,111966.0
173.0,111968.0
173.0,111970.0
173.0,111972.0
173.0,111974.0
174.0,111976.0
174.0,111978.0
174.0,111980.0
173.0,111982.0
171.0,111984.0
170.0,111986.0
168.0,111988.0
167.0,111990.0
165.0,111992.0
164.0,111994.0
163.0,111996.0
162.0,111998.0
162.0,112000.0
162.0,112002.0
162.0,112004.0
162.0,112006.0
161.0,112008.0
161.0,112010.0
160.0,112012.0
161.0,112014.0
161.0,112016.0
161.0,112018.0
159.0,112020.0
158.0,112022.0
157.0,112024.0
157.0,112026.0
156.0,112028.0
156.0,112030.0
156.0,112032.0
156.0,112034.0
156.0,112036.0
156.0,112038.0
156.0,112040.0
157.0,112042.0
158.0,112044.0
158.0,112046.0
158.0,112048.0
159.0,112050.0
159.0,112052.0
159.0,112054.0
159.0,112056.0
159.0,112058.0
159.0,112060.0
159.0,112062.0
159.0,112064.0
160.0,112066.0
162.0,112068.0
164.0,112070.0
164.0,112072.0
165.0,112074.0
165.0,112076.0
165.0,112078.0
164.0,112080.0
164.0,112082.0
165.0,112084.0
165.0,112086.0
